27868,85845,ADV-24-10C,Advanced Switch 10GigE Copper 24 port
27869,68363,ENT-48-10F,Enterprise Switch 10GigE SFP+ 48 port
27870,70095,ADV-48-10F,Advanced Switch 10 GigE Copper/Fiber 44 port coppe
27871,78800,ENT-24-10F,Enterprise Switch 10GigE SFP+ 24 Port
27873,96574,ENT-48-40F,Enterprise Switch 40GigE SFP+ 48 port 
27874,78048,ENT-24-40F,Enterprise Switch 40GigE SFP+ 24 port 
27878,91869,ADV-24-10C,Advanced Switch 10GigE Copper 24 port
27881,75500,ENT-24-10F,Enterprise Switch 10GigE SFP+ 24 Port
27886,70403,ADV-24-10C,Advanced Switch 10GigE Copper 24 port
27888,96112,ADV-48-10F,Advanced Switch 10 GigE Copper/Fiber 44 port coppe
27890,99280,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port
27892,78782,ENT-24-40F,Enterprise Switch 40GigE SFP+ 24 port 
27893,94875,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port
27900,92789,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port
27901,95943,ENT-48-40F,Enterprise Switch 40GigE SFP+ 48 port 
27903,74645,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port
27904,85656,BAS-08-1 C,Basic Switch  10/100/1000 BaseT 8 port
27909,97002,ENT-24-10F,Enterprise Switch 10GigE SFP+ 24 Port
27913,76016,ENT-24-10F,Enterprise Switch 10GigE SFP+ 24 Port
27914,78381,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port
27915,95635,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port
27917,62197,ENT-48-40F,Enterprise Switch 40GigE SFP+ 48 port 
27918,89034,ADV-24-10C,Advanced Switch 10GigE Copper 24 port
27919,87940,ENT-48-10F,Enterprise Switch 10GigE SFP+ 48 port
27923,75804,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port
27925,63909,ENT-48-40F,Enterprise Switch 40GigE SFP+ 48 port 
27926,73226,ADV-24-10C,Advanced Switch 10GigE Copper 24 port
27928,73021,ADV-48-10F,Advanced Switch 10 GigE Copper/Fiber 44 port coppe
27933,87851,ENT-48-40F,Enterprise Switch 40GigE SFP+ 48 port 
27936,99084,ADV-48-10F,Advanced Switch 10 GigE Copper/Fiber 44 port coppe
27943,78720,ENT-48-40F,Enterprise Switch 40GigE SFP+ 48 port 
27945,61719,ENT-24-40F,Enterprise Switch 40GigE SFP+ 24 port 
27946,85485,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port
27950,96360,ENT-48-10F,Enterprise Switch 10GigE SFP+ 48 port
27956,82430,ENT-24-10F,Enterprise Switch 10GigE SFP+ 24 Port
27969,63132,ENT-24-10F,Enterprise Switch 10GigE SFP+ 24 Port
27972,95894,BAS-08-1 C,Basic Switch  10/100/1000 BaseT 8 port
27975,84349,ENT-48-10F,Enterprise Switch 10GigE SFP+ 48 port
27985,94038,ENT-48-10F,Enterprise Switch 10GigE SFP+ 48 port
27987,65748,ENT-24-10F,Enterprise Switch 10GigE SFP+ 24 Port
27990,91259,ENT-24-40F,Enterprise Switch 40GigE SFP+ 24 port 
27991,89568,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port
27996,89601,ADV-48-10F,Advanced Switch 10 GigE Copper/Fiber 44 port coppe
27997,65390,ENT-24-10F,Enterprise Switch 10GigE SFP+ 24 Port
27999,98047,ENT-48-10F,Enterprise Switch 10GigE SFP+ 48 port
28006,78089,ADV-24-10C,Advanced Switch 10GigE Copper 24 port
28007,80517,ENT-48-10F,Enterprise Switch 10GigE SFP+ 48 port
28008,67495,ADV-48-10F,Advanced Switch 10 GigE Copper/Fiber 44 port coppe
28009,93143,ENT-24-10F,Enterprise Switch 10GigE SFP+ 24 Port
28010,98107,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port
28012,67703,BAS-08-1 C,Basic Switch  10/100/1000 BaseT 8 port
28016,79563,ADV-48-10F,Advanced Switch 10 GigE Copper/Fiber 44 port coppe
28020,85009,BAS-08-1 C,Basic Switch  10/100/1000 BaseT 8 port
28021,77951,ENT-48-40F,Enterprise Switch 40GigE SFP+ 48 port 
28024,64243,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port
28025,68189,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port
28026,94341,BAS-08-1 C,Basic Switch  10/100/1000 BaseT 8 port
28027,71777,ENT-48-40F,Enterprise Switch 40GigE SFP+ 48 port 
28029,82466,BAS-24-1 C,Basic Switch 10/100/1000 BaseT 24 port
28032,75042,ADV-48-10F,Advanced Switch 10 GigE Copper/Fiber 44 port coppe
28033,96843,ENT-24-10F,Enterprise Switch 10GigE SFP+ 24 Port
28034,97868,ENT-48-10F,Enterprise Switch 10GigE SFP+ 48 port
28035,98649,ENT-24-40F,Enterprise Switch 40GigE SFP+ 24 port 
28036,65324,ENT-48-40F,Enterprise Switch 40GigE SFP+ 48 port 
28038,89105,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port
28040,92902,ENT-48-40F,Enterprise Switch 40GigE SFP+ 48 port 
28045,59812,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port
28048,96568,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port
28050,96911,ENT-48-40F,Enterprise Switch 40GigE SFP+ 48 port 
28051,70326,ADV-24-10C,Advanced Switch 10GigE Copper 24 port
28055,62544,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port
28057,87869,BAS-08-1 C,Basic Switch  10/100/1000 BaseT 8 port
28058,73062,ENT-48-40F,Enterprise Switch 40GigE SFP+ 48 port 
28059,84579,ADV-24-10C,Advanced Switch 10GigE Copper 24 port
28065,95729,ENT-24-40F,Enterprise Switch 40GigE SFP+ 24 port 
28067,73287,BAS-08-1 C,Basic Switch  10/100/1000 BaseT 8 port
28068,87437,ENT-48-40F,Enterprise Switch 40GigE SFP+ 48 port 
28069,63638,ADV-24-10C,Advanced Switch 10GigE Copper 24 port
28078,63161,ENT-48-10F,Enterprise Switch 10GigE SFP+ 48 port
28080,60950,ENT-24-10F,Enterprise Switch 10GigE SFP+ 24 Port
28082,85784,ENT-48-40F,Enterprise Switch 40GigE SFP+ 48 port 
28084,70136,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port
28085,99321,BAS-08-1 C,Basic Switch  10/100/1000 BaseT 8 port
28086,84788,ENT-48-40F,Enterprise Switch 40GigE SFP+ 48 port 
28087,82891,ADV-24-10C,Advanced Switch 10GigE Copper 24 port
28090,94166,ENT-24-10F,Enterprise Switch 10GigE SFP+ 24 Port
28091,86163,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port
28093,78620,BAS-08-1 C,Basic Switch  10/100/1000 BaseT 8 port
28094,86590,ENT-48-40F,Enterprise Switch 40GigE SFP+ 48 port 
28096,93846,ENT-48-10F,Enterprise Switch 10GigE SFP+ 48 port
28100,80942,ENT-48-40F,Enterprise Switch 40GigE SFP+ 48 port 
28103,92070,BAS-08-1 C,Basic Switch  10/100/1000 BaseT 8 port
28111,60310,BAS-08-1 C,Basic Switch  10/100/1000 BaseT 8 port
28112,64895,ENT-48-40F,Enterprise Switch 40GigE SFP+ 48 port 
28113,87032,ADV-24-10C,Advanced Switch 10GigE Copper 24 port
28114,75712,ENT-48-10F,Enterprise Switch 10GigE SFP+ 48 port
28116,71903,ENT-24-10F,Enterprise Switch 10GigE SFP+ 24 Port
28118,76277,ENT-48-40F,Enterprise Switch 40GigE SFP+ 48 port 
28123,60343,ADV-24-10C,Advanced Switch 10GigE Copper 24 port
28125,71216,ADV-48-10F,Advanced Switch 10 GigE Copper/Fiber 44 port coppe
28126,79540,ENT-24-10F,Enterprise Switch 10GigE SFP+ 24 Port
28131,83561,ADV-24-10C,Advanced Switch 10GigE Copper 24 port
28133,87545,ADV-48-10F,Advanced Switch 10 GigE Copper/Fiber 44 port coppe
28135,77444,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port
28136,62062,ENT-48-40F,Enterprise Switch 40GigE SFP+ 48 port 
28138,69756,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port
28146,93424,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port
28152,93975,ENT-24-10F,Enterprise Switch 10GigE SFP+ 24 Port
28153,75836,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port
28154,86651,ENT-48-40F,Enterprise Switch 40GigE SFP+ 48 port 
28157,88912,BAS-08-1 C,Basic Switch  10/100/1000 BaseT 8 port
28161,71748,ADV-48-10F,Advanced Switch 10 GigE Copper/Fiber 44 port coppe
28167,69344,ADV-24-10C,Advanced Switch 10GigE Copper 24 port
28170,81695,ENT-24-10F,Enterprise Switch 10GigE SFP+ 24 Port
28176,92519,ENT-48-40F,Enterprise Switch 40GigE SFP+ 48 port 
28177,89342,ADV-24-10C,Advanced Switch 10GigE Copper 24 port
28181,92995,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port
28182,85138,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port
28183,68107,BAS-08-1 C,Basic Switch  10/100/1000 BaseT 8 port
28185,64889,ADV-24-10C,Advanced Switch 10GigE Copper 24 port
28187,88763,ADV-48-10F,Advanced Switch 10 GigE Copper/Fiber 44 port coppe
28188,73321,ENT-24-10F,Enterprise Switch 10GigE SFP+ 24 Port
28189,69106,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port
28191,95354,ENT-24-40F,Enterprise Switch 40GigE SFP+ 24 port 
28196,57665,ENT-48-10F,Enterprise Switch 10GigE SFP+ 48 port
28198,96318,ENT-24-10F,Enterprise Switch 10GigE SFP+ 24 Port
28199,67830,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port
28204,82853,ENT-48-10F,Enterprise Switch 10GigE SFP+ 48 port
28209,96909,ENT-24-40F,Enterprise Switch 40GigE SFP+ 24 port 
28212,65721,ENT-48-40F,Enterprise Switch 40GigE SFP+ 48 port 
28221,60987,ADV-24-10C,Advanced Switch 10GigE Copper 24 port
28222,93688,ENT-48-10F,Enterprise Switch 10GigE SFP+ 48 port
28223,66983,ADV-48-10F,Advanced Switch 10 GigE Copper/Fiber 44 port coppe
28227,65768,ENT-24-40F,Enterprise Switch 40GigE SFP+ 24 port 
28228,99350,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port
28229,73115,BAS-08-1 C,Basic Switch  10/100/1000 BaseT 8 port
28231,87407,ADV-24-10C,Advanced Switch 10GigE Copper 24 port
28232,95322,ENT-48-10F,Enterprise Switch 10GigE SFP+ 48 port
28235,89094,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port
28240,85858,ENT-48-10F,Enterprise Switch 10GigE SFP+ 48 port
28241,68027,ADV-48-10F,Advanced Switch 10 GigE Copper/Fiber 44 port coppe
28242,79588,ENT-24-10F,Enterprise Switch 10GigE SFP+ 24 Port
28243,65108,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port
28244,69266,ENT-48-40F,Enterprise Switch 40GigE SFP+ 48 port 
28245,91779,ENT-24-40F,Enterprise Switch 40GigE SFP+ 24 port 
28246,68327,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port
28247,81085,BAS-08-1 C,Basic Switch  10/100/1000 BaseT 8 port
28248,74702,ENT-48-40F,Enterprise Switch 40GigE SFP+ 48 port 
28250,81613,ENT-48-10F,Enterprise Switch 10GigE SFP+ 48 port
28252,81670,ENT-24-10F,Enterprise Switch 10GigE SFP+ 24 Port
28255,79526,BAS-08-1 C,Basic Switch  10/100/1000 BaseT 8 port
28256,84865,ENT-48-40F,Enterprise Switch 40GigE SFP+ 48 port 
28258,92191,ENT-48-10F,Enterprise Switch 10GigE SFP+ 48 port
28266,73086,ENT-48-40F,Enterprise Switch 40GigE SFP+ 48 port 
28268,84812,ENT-48-10F,Enterprise Switch 10GigE SFP+ 48 port
28269,93595,ADV-48-10F,Advanced Switch 10 GigE Copper/Fiber 44 port coppe
28270,83207,ENT-24-10F,Enterprise Switch 10GigE SFP+ 24 Port
28273,64266,BAS-08-1 C,Basic Switch  10/100/1000 BaseT 8 port
28275,85689,ADV-24-10C,Advanced Switch 10GigE Copper 24 port
28287,76079,ADV-48-10F,Advanced Switch 10 GigE Copper/Fiber 44 port coppe
28291,91881,BAS-08-1 C,Basic Switch  10/100/1000 BaseT 8 port
28292,62208,ENT-48-40F,Enterprise Switch 40GigE SFP+ 48 port 
28298,95340,ENT-48-40F,Enterprise Switch 40GigE SFP+ 48 port 
28303,74629,ADV-24-10C,Advanced Switch 10GigE Copper 24 port
28304,81199,ENT-48-10F,Enterprise Switch 10GigE SFP+ 48 port
28309,71425,BAS-08-1 C,Basic Switch  10/100/1000 BaseT 8 port
28311,74444,ADV-24-10C,Advanced Switch 10GigE Copper 24 port
28314,82276,ENT-24-10F,Enterprise Switch 10GigE SFP+ 24 Port
28315,96421,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port
28317,80460,ENT-24-40F,Enterprise Switch 40GigE SFP+ 24 port 
28320,71583,ENT-48-40F,Enterprise Switch 40GigE SFP+ 48 port 
28323,86461,ADV-48-10F,Advanced Switch 10 GigE Copper/Fiber 44 port coppe
28326,80997,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port
28329,78900,ADV-24-10C,Advanced Switch 10GigE Copper 24 port
28331,93367,ADV-48-10F,Advanced Switch 10 GigE Copper/Fiber 44 port coppe
28333,61363,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port
28338,71186,ENT-48-40F,Enterprise Switch 40GigE SFP+ 48 port 
28343,71266,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port
28346,76697,ENT-48-40F,Enterprise Switch 40GigE SFP+ 48 port 
28348,76214,ENT-48-10F,Enterprise Switch 10GigE SFP+ 48 port
28349,72405,ADV-48-10F,Advanced Switch 10 GigE Copper/Fiber 44 port coppe
28352,97480,ENT-48-40F,Enterprise Switch 40GigE SFP+ 48 port 
28355,83881,BAS-08-1 C,Basic Switch  10/100/1000 BaseT 8 port
28356,69912,ENT-48-40F,Enterprise Switch 40GigE SFP+ 48 port 
28358,71691,ENT-48-10F,Enterprise Switch 10GigE SFP+ 48 port
28362,88850,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port
28364,77844,ENT-48-40F,Enterprise Switch 40GigE SFP+ 48 port 
28368,79287,ENT-24-10F,Enterprise Switch 10GigE SFP+ 24 Port
28369,84397,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port
28372,92992,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port
28374,60514,ENT-48-40F,Enterprise Switch 40GigE SFP+ 48 port 
28380,82903,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port
28381,74984,BAS-08-1 C,Basic Switch  10/100/1000 BaseT 8 port
28382,94044,ENT-48-40F,Enterprise Switch 40GigE SFP+ 48 port 
28384,84739,ENT-48-10F,Enterprise Switch 10GigE SFP+ 48 port
28385,80856,ADV-48-10F,Advanced Switch 10 GigE Copper/Fiber 44 port coppe
28386,99576,ENT-24-10F,Enterprise Switch 10GigE SFP+ 24 Port
28387,85334,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port
28390,80230,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port
28392,72391,ENT-48-40F,Enterprise Switch 40GigE SFP+ 48 port 
28394,86549,ENT-48-10F,Enterprise Switch 10GigE SFP+ 48 port
28395,99023,ADV-48-10F,Advanced Switch 10 GigE Copper/Fiber 44 port coppe
28397,78746,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port
28399,88398,BAS-08-1 C,Basic Switch  10/100/1000 BaseT 8 port
28403,88845,ADV-48-10F,Advanced Switch 10 GigE Copper/Fiber 44 port coppe
28405,61400,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port
28408,91561,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port
28413,70327,ADV-48-10F,Advanced Switch 10 GigE Copper/Fiber 44 port coppe
28414,85282,ENT-24-10F,Enterprise Switch 10GigE SFP+ 24 Port
28415,65130,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port
28416,68335,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port
28420,77096,ENT-48-10F,Enterprise Switch 10GigE SFP+ 48 port
28423,85234,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port
28425,87995,ENT-24-40F,Enterprise Switch 40GigE SFP+ 24 port 
28429,88740,ADV-24-10C,Advanced Switch 10GigE Copper 24 port
28430,92222,ENT-48-10F,Enterprise Switch 10GigE SFP+ 48 port
28431,63303,ADV-48-10F,Advanced Switch 10 GigE Copper/Fiber 44 port coppe
28434,88583,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port
28435,91610,BAS-08-1 C,Basic Switch  10/100/1000 BaseT 8 port
28442,97408,ENT-48-40F,Enterprise Switch 40GigE SFP+ 48 port 
28443,89561,ENT-24-40F,Enterprise Switch 40GigE SFP+ 24 port 
28446,61623,ENT-48-40F,Enterprise Switch 40GigE SFP+ 48 port 
28448,65520,ENT-48-10F,Enterprise Switch 10GigE SFP+ 48 port
28449,75553,ADV-48-10F,Advanced Switch 10 GigE Copper/Fiber 44 port coppe
28450,82164,ENT-24-10F,Enterprise Switch 10GigE SFP+ 24 Port
28451,85870,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port
28455,76469,ADV-24-10C,Advanced Switch 10GigE Copper 24 port
28456,65161,ENT-48-10F,Enterprise Switch 10GigE SFP+ 48 port
28457,96633,ADV-48-10F,Advanced Switch 10 GigE Copper/Fiber 44 port coppe
28460,71563,ENT-48-40F,Enterprise Switch 40GigE SFP+ 48 port 
28462,62635,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port
28464,78173,ENT-48-40F,Enterprise Switch 40GigE SFP+ 48 port 
28466,77770,ENT-48-10F,Enterprise Switch 10GigE SFP+ 48 port
28469,98652,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port
28470,75085,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port
28474,90966,ENT-48-10F,Enterprise Switch 10GigE SFP+ 48 port
28475,77218,ADV-48-10F,Advanced Switch 10 GigE Copper/Fiber 44 port coppe
28477,61260,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port
28478,66160,ENT-48-40F,Enterprise Switch 40GigE SFP+ 48 port 
28487,95350,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port
28489,68867,BAS-08-1 C,Basic Switch  10/100/1000 BaseT 8 port
28490,66378,ENT-48-40F,Enterprise Switch 40GigE SFP+ 48 port 
28492,99799,ENT-48-10F,Enterprise Switch 10GigE SFP+ 48 port
28494,92486,ENT-24-10F,Enterprise Switch 10GigE SFP+ 24 Port
28496,66290,ENT-48-40F,Enterprise Switch 40GigE SFP+ 48 port 
28497,67091,ENT-24-40F,Enterprise Switch 40GigE SFP+ 24 port 
28499,82681,BAS-08-1 C,Basic Switch  10/100/1000 BaseT 8 port
28502,91399,ENT-48-10F,Enterprise Switch 10GigE SFP+ 48 port
28505,73826,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port
28506,72596,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port
28508,68440,ENT-48-40F,Enterprise Switch 40GigE SFP+ 48 port 
28509,70115,ADV-24-10C,Advanced Switch 10GigE Copper 24 port
28510,92968,ENT-48-10F,Enterprise Switch 10GigE SFP+ 48 port
28513,99506,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port
28515,82320,ENT-24-40F,Enterprise Switch 40GigE SFP+ 24 port 
28516,85864,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port
28517,65387,BAS-08-1 C,Basic Switch  10/100/1000 BaseT 8 port
28521,65008,ADV-48-10F,Advanced Switch 10 GigE Copper/Fiber 44 port coppe
28524,75136,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port
28530,88031,ENT-24-10F,Enterprise Switch 10GigE SFP+ 24 Port
28533,76090,ENT-24-40F,Enterprise Switch 40GigE SFP+ 24 port 
28538,70132,ENT-48-10F,Enterprise Switch 10GigE SFP+ 48 port
28545,75826,ADV-24-10C,Advanced Switch 10GigE Copper 24 port
28552,76049,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port
28554,67952,ENT-48-40F,Enterprise Switch 40GigE SFP+ 48 port 
28562,62459,ENT-48-40F,Enterprise Switch 40GigE SFP+ 48 port 
28563,72041,ADV-24-10C,Advanced Switch 10GigE Copper 24 port
28566,76668,ENT-24-10F,Enterprise Switch 10GigE SFP+ 24 Port
28573,93742,ADV-24-10C,Advanced Switch 10GigE Copper 24 port
28574,94220,ENT-48-10F,Enterprise Switch 10GigE SFP+ 48 port
28575,71568,ADV-48-10F,Advanced Switch 10 GigE Copper/Fiber 44 port coppe
28581,88623,ADV-24-10C,Advanced Switch 10GigE Copper 24 port
28582,89249,ENT-48-10F,Enterprise Switch 10GigE SFP+ 48 port
28583,69397,ADV-48-10F,Advanced Switch 10 GigE Copper/Fiber 44 port coppe
28589,63062,BAS-08-1 C,Basic Switch  10/100/1000 BaseT 8 port
28591,83427,ADV-24-10C,Advanced Switch 10GigE Copper 24 port
28594,94099,ENT-24-10F,Enterprise Switch 10GigE SFP+ 24 Port
28599,95705,ADV-24-10C,Advanced Switch 10GigE Copper 24 port
28604,77412,ENT-48-40F,Enterprise Switch 40GigE SFP+ 48 port 
28607,76379,BAS-08-1 C,Basic Switch  10/100/1000 BaseT 8 port
28611,84731,ADV-48-10F,Advanced Switch 10 GigE Copper/Fiber 44 port coppe
28613,83851,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port
28615,83222,BAS-08-1 C,Basic Switch  10/100/1000 BaseT 8 port
28616,82111,ENT-48-40F,Enterprise Switch 40GigE SFP+ 48 port 
28620,61099,ENT-24-10F,Enterprise Switch 10GigE SFP+ 24 Port
28623,73598,ENT-24-40F,Enterprise Switch 40GigE SFP+ 24 port 
28625,75739,BAS-08-1 C,Basic Switch  10/100/1000 BaseT 8 port
28629,76874,ADV-48-10F,Advanced Switch 10 GigE Copper/Fiber 44 port coppe
28631,63542,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port
28633,75517,BAS-08-1 C,Basic Switch  10/100/1000 BaseT 8 port
28634,74305,ENT-48-40F,Enterprise Switch 40GigE SFP+ 48 port 
28637,97796,ADV-48-10F,Advanced Switch 10 GigE Copper/Fiber 44 port coppe
28638,89187,ENT-24-10F,Enterprise Switch 10GigE SFP+ 24 Port
28641,66593,ENT-24-40F,Enterprise Switch 40GigE SFP+ 24 port 
28651,86174,BAS-08-1 C,Basic Switch  10/100/1000 BaseT 8 port
28653,88191,ADV-24-10C,Advanced Switch 10GigE Copper 24 port
28659,74572,ENT-24-40F,Enterprise Switch 40GigE SFP+ 24 port 
28660,85719,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port
28662,64027,ENT-48-40F,Enterprise Switch 40GigE SFP+ 48 port 
28663,88652,ADV-24-10C,Advanced Switch 10GigE Copper 24 port
28665,62893,ADV-48-10F,Advanced Switch 10 GigE Copper/Fiber 44 port coppe
28669,99894,BAS-08-1 C,Basic Switch  10/100/1000 BaseT 8 port
28671,89451,ADV-24-10C,Advanced Switch 10GigE Copper 24 port
28672,95700,ENT-48-10F,Enterprise Switch 10GigE SFP+ 48 port
28673,80410,ADV-48-10F,Advanced Switch 10 GigE Copper/Fiber 44 port coppe
28677,95441,ENT-24-40F,Enterprise Switch 40GigE SFP+ 24 port 
28680,93092,ENT-48-40F,Enterprise Switch 40GigE SFP+ 48 port 
28681,74530,ADV-24-10C,Advanced Switch 10GigE Copper 24 port
28683,87388,ADV-48-10F,Advanced Switch 10 GigE Copper/Fiber 44 port coppe
28687,89547,BAS-08-1 C,Basic Switch  10/100/1000 BaseT 8 port
28691,90903,ADV-48-10F,Advanced Switch 10 GigE Copper/Fiber 44 port coppe
28692,74019,ENT-24-10F,Enterprise Switch 10GigE SFP+ 24 Port
28695,84826,ENT-24-40F,Enterprise Switch 40GigE SFP+ 24 port 
28696,89287,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port
28697,96032,BAS-08-1 C,Basic Switch  10/100/1000 BaseT 8 port
28698,95561,ENT-48-40F,Enterprise Switch 40GigE SFP+ 48 port 
28700,89864,ENT-48-10F,Enterprise Switch 10GigE SFP+ 48 port
28701,88666,ADV-48-10F,Advanced Switch 10 GigE Copper/Fiber 44 port coppe
28702,65149,ENT-24-10F,Enterprise Switch 10GigE SFP+ 24 Port
28704,61900,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port
28706,83576,ENT-48-40F,Enterprise Switch 40GigE SFP+ 48 port 
28710,97319,ENT-24-10F,Enterprise Switch 10GigE SFP+ 24 Port
28711,74888,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port
28714,81068,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port
28716,66877,ENT-48-40F,Enterprise Switch 40GigE SFP+ 48 port 
28718,74810,ENT-48-10F,Enterprise Switch 10GigE SFP+ 48 port
28720,87496,ENT-24-10F,Enterprise Switch 10GigE SFP+ 24 Port
28721,67560,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port
28725,87914,ADV-24-10C,Advanced Switch 10GigE Copper 24 port
28727,75010,ADV-48-10F,Advanced Switch 10 GigE Copper/Fiber 44 port coppe
28731,78327,ENT-24-40F,Enterprise Switch 40GigE SFP+ 24 port 
28736,85265,ENT-48-10F,Enterprise Switch 10GigE SFP+ 48 port
28737,94854,ADV-48-10F,Advanced Switch 10 GigE Copper/Fiber 44 port coppe
28738,83995,ENT-24-10F,Enterprise Switch 10GigE SFP+ 24 Port
28740,90841,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port
28742,86624,ENT-48-40F,Enterprise Switch 40GigE SFP+ 48 port 
28743,77354,ADV-24-10C,Advanced Switch 10GigE Copper 24 port
28744,94653,ENT-48-10F,Enterprise Switch 10GigE SFP+ 48 port
28748,82719,ENT-48-40F,Enterprise Switch 40GigE SFP+ 48 port 
28749,87609,ENT-24-40F,Enterprise Switch 40GigE SFP+ 24 port 
28750,97874,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port
28752,91885,ENT-48-40F,Enterprise Switch 40GigE SFP+ 48 port 
28754,77728,ENT-48-10F,Enterprise Switch 10GigE SFP+ 48 port
28756,96171,ENT-24-10F,Enterprise Switch 10GigE SFP+ 24 Port
28760,67192,ENT-48-40F,Enterprise Switch 40GigE SFP+ 48 port 
28761,81757,ADV-24-10C,Advanced Switch 10GigE Copper 24 port
28764,87616,ENT-24-10F,Enterprise Switch 10GigE SFP+ 24 Port
28765,96237,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port
28766,74353,ENT-48-40F,Enterprise Switch 40GigE SFP+ 48 port 
28768,78541,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port
28771,64190,ADV-24-10C,Advanced Switch 10GigE Copper 24 port
28773,99816,ADV-48-10F,Advanced Switch 10 GigE Copper/Fiber 44 port coppe
28776,91921,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port
28777,83292,BAS-08-1 C,Basic Switch  10/100/1000 BaseT 8 port
28779,84986,ADV-24-10C,Advanced Switch 10GigE Copper 24 port
28780,68963,ENT-48-10F,Enterprise Switch 10GigE SFP+ 48 port
28783,69010,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port
28785,96271,ENT-24-40F,Enterprise Switch 40GigE SFP+ 24 port 
